"","data.Choice","data.A_follower_count...data.B_follower_count","data.A_following_count...data.B_following_count","data.A_listed_count...data.B_listed_count","data.A_mentions_received...data.B_mentions_received","data.A_retweets_received...data.B_retweets_received","data.A_mentions_sent...data.B_mentions_sent","data.A_retweets_sent...data.B_retweets_sent","data.A_posts...data.B_posts","data.A_network_feature_1...data.B_network_feature_1","data.A_network_feature_2...data.B_network_feature_2","data.A_network_feature_3...data.B_network_feature_3"
"4237",1,26,232,-2,2.869669128969,0.176802282314,0.709981392553,0.24143311316,0.914516676337,10,-159.75,-10781.083333333
"4238",1,1522403,-66954,4773,239.192663534,149.5110764013,-5.120815372944,0,-71.02948362245,1138,-195.90424206356,-8805.99651872
"4239",1,32215,2516,1057,63.54810932987,21.391627493765,21.882825102563,0.482866226321,26.888935050918,266,78.897794118,6055.23161765
"4240",0,-1854,-420,-139,-4.679566992599,-3.894939774325,0.251336785336,0,0.251336785336,-16,-43.8823529412,-632.11764706
"4241",1,1209775,-143,12226,86.46314054092,18.357606220965,-0.239018782029,0,-1.018725976835,389,-135.4744897959,-1862.39030612
"4242",1,9468,-67,212,51.590196872914,23.081785069265,0.261646709668,0,6.705541900675,193,-21.8214285714,-64.959183673
"4243",1,1116,-18,97,-11.72886784065,-5.890915061527,-2.889468552436,-1.200751586446,-2.655294280605,-30,17.2857142857,-8.17142856999999
"4244",0,-241874,-6999,-3669,-241.48227230827,-106.575885768465,-6.624569892368,-1.940007726585,-9.504869716073,-892,-53.0989988877,-8050.56562848
"4245",1,8082,710,959,7.268139543905,1.987871438455,1.498294501405,0.495308653904,0.986010902317,29,205.533333333,4302.46666667
"4246",1,2661737,5129,54813,17222.069785182,9182.3742138895,18.68367528162,15.93359647162,130.03360508322,57150,-67.1103345359,-8401.07963264
"4247",0,-123800,346,-6015,-644.39649088956,-168.06476958801,-3.20312198301,0.253875540744,-5.72119471851,-2306,145.9443269905,2461.59224807
"4248",1,90059,691,5184,101.2666508113,3.8310382683,-47.83274205443,0.495909017934,-39.58851132686,431,87.3587239355,3152.11583295
"4249",1,293,1717,-55,-35.99950160182,-31.137651675579,-51.033902390662,0,-41.792987070726,-129,74.91723356,1170.58276644
"4250",1,1096812,288,10585,73.065174017965,19.797863044265,0,0,-0.256439940146,288,13.7098976109,762.614334471
"4251",1,214467,-50,5977,47.1181170993,11.543809674143,0,0,5.682475395765,169,28.163328883,5441.6635514
"4252",0,1534269,57871,-10616,-67.2894139300001,-155.445341958,5.81926353836,1.459018535305,-1.26343145339,-2066,-31.9214944638,2315.5338002
"4253",1,135830,128351,8325,865.42620761375,341.75443631208,4.131008063413,0,34.610515167563,2727,26.609781061,3435.66262015
"4254",1,723577,160,7248,1695.08086783398,317.114338202982,3.480553460865,1.757722911715,6.383582590335,5209,-63.4015122873,-1710.78638941
"4255",1,1244117,-331315,11248,636.481622265,-42.681729131,7.520756007765,2.508556631765,4.765767632015,1869,-3.344778443,-605.42072114
"4256",1,5188,474,439,64.85910129538,25.991532810276,1.732764458315,0.246335183308,4.673547430865,220,188.229613734,4200.09484979
"4257",0,-500720,-2747,-6688,-307.704887868465,-72.424566845665,-2.003140754575,-0.503587791911,-2.224121292433,-1093,-70.6588021779,-4390.37931034
"4258",0,-2241206,-62,-21923,-432.9707867497,-189.1038447395,6.080522090727,-0.022856492565,5.656220736173,-1715,111.0072678992,-556.75884181
"4259",1,-845273,-70,-3302,-3192.1096514876,-1943.9212198884,-17.00112300182,-0.752098776925,-89.286122924566,-10765,102.1628973821,941.89678689
"4260",0,1734561,19617,2161,3668.13912416,-567.40961465408,-1.996981173924,-0.520834738446,-7.94696101762,13579,-78.25553642596,-4069.173659725
"4261",0,813562,134,10875,34.2591040197,28.2301509757,1.826287876444,0.788737179621,2.290127246811,132,-106.522009066,-3302.80114943
"4262",1,-5137,-4981,-394,-6.644708932343,-2.325475501723,-0.937307920362,-0.00241433113100004,0.00739773270199995,-26,-84.8214285714,-1582.92857143
"4263",0,-871373,-100,-13823,-132.919301351628,-55.733703786028,-2.522046931995,-1.020656864805,-2.522046931995,-561,-134.158450704,-5150.5
"4264",1,95664,-326,311,70.6553850641,40.96244088575,2.61506804556,1.21471531799,9.45369745512,264,-57.70301049715,992.6328976
"4265",0,237429,2530,-2111,197.395131322,45.9679469305,0.4798103191,0.503587791911,1.71377990852,639,-25.3847708068,1783.69957178
"4266",1,119467,444,3698,163.03288958775,31.41805431588,4.043860107713,1.429719133935,3.835420028653,650,46.919159544,1786.66866097
"4267",1,-50928,27080,5183,270.996881897284,35.649730700165,9.46744812941,-3.270003176995,2.0423797069,887,286.83739837367,7711.64338507
"4268",0,-1701428,23,-12042,-832.5680900392,-92.16195226952,-7.520756007765,-2.508556631765,-4.765767632015,-2575,-18.2891013384,-1660.048479059
"4269",0,-3615,-151,-6032,-511.726706769,-92.4010946129,-2.65238391261,-0.24143311316,12.38002572103,-1869,-29.5953622747,-197.49518131
"4270",0,436,-255,17,-0.922567575404,-0.133292926771,-1.311033963645,0,-0.752177273577,-3,-75.5,-955.8
"4271",1,2110726,3618,7471,6600.229769649,2866.4810427054,1.3480552465,-0.79815881337,56.60105377952,20990,-76.0792947464,-696.44848369
"4272",0,-392013,-8719,-3310,-254.41562526323,-123.761847386498,-5.90243024375,0.238744289483,-9.16646864222,-958,87.7837892604,-661.42593718
"4273",1,-39497,127284,4911,728.367963509,273.62770963,-19.05071867665,0,19.0247351687,2200,-170.761734618,-2761.10358194
"4274",0,-126985,-4350,-210,-11.18119075556,-4.62246767789,0.225610126445,0,-25.09106926803,-36,76.8980392157,-1817.95294118
"4275",0,-480285,-11912,-16292,-1795.42504307147,-685.474540476465,-4.434484085315,-1.217636864115,-15.48154038149,-6867,-60.8146619217,-2695.61252669
"4276",1,18571,-2825,772,19.48488478063,1.329658080937,-0.12844492811,-0.503587791911,-1.06290640982,93,-8.7925233645,137.87040499
"4277",0,-6225216,-40,-40497,-16526.0764673924,-9815.28956078246,-4.95949528531,-3.988371391559,-10.31971282129,-61821,64.0355026107,1023.1606554
"4278",0,-1803,-154,64,-5.3586972982,-0.87440693929,-0.24312283596,0.493292550837,-1.98291836952,-18,16.790339404,-75.0630666699999
"4279",0,334266,-117404,-5409,-29.57087745,73.3174471642,-5.84429068754,0.953854679995,-3.93866225098,-136,-220.3974749268,-8621.475585039
"4280",1,378492,-10592,1899,44.096478072,48.2451608875,-6.5001962788,-0.31079672617,-6.3615812288,217,-181.2313411702,-5173.94125108
"4281",0,-13648,-1570,-648,-85.6520748696,-14.74350938171,-22.41981360462,0.69837463073,-20.10000593228,-315,-40.089669088,-1142.39071832
"4282",1,-44001,-11966,-3250,-8.9211921587,-7.6427412692,4.16544178637,1.715743725219,5.42023044001,-48,184.191195552,1234.321038
"4283",0,-1348710,3010,-15562,-19127.0550845989,-14551.3312888704,0.52867123475,0.0171949397769999,-12.47935908361,-52569,6.32421896989,-108.480303031
"4284",0,13933,18921,-608,-29.71930384025,-8.750923323115,-11.62498575435,-0.00777116893000018,-14.46147430327,-119,-94.271091114,3417.72215973
"4285",1,360248,38644,5724,-95.1088419805,-72.60848399933,0.15012982163,0.470938467213,-17.13679431955,-296,366.4391044702,12581.79620131
"4286",0,-488427,222,-3667,-1207.08957371146,-599.621096670465,-0.741518666441,-0.492695248958,-6.436454461153,-3918,-7.85981781377,-637.983299595
"4287",1,-2141771,52047,-10166,-6394.194550847,-2930.7341243312,12.9661906775,-2.449924504965,-48.6123612766,-20874,264.2573433049,11673.0498272
"4288",1,-2901155,-67,-52,-621.429482481,-522.472376622,-7.50243974277,-2.279514719085,-93.03967016276,-2198,-4.0798600146,-1188.006686431
"4289",1,203161,-924,5436,1041.01277460976,557.885848350016,13.59378463775,0.0752711079799999,18.17911883112,3039,45.4088226827,1215.298323262
"4290",0,-1522074,119009,-12077,-5173.6877873363,-1063.573044494,-6.4032597674,-3.292326602115,0.00669086034999999,-14896,158.32944145128,4912.23734535
"4291",1,-145737,-9941,-2453,-127.6357215134,-47.35517495663,11.60810311293,2.196730704245,3.20290924054,-506,-2.932934315,-1594.23112339
"4292",1,256165,-463,94,620.7939253744,454.83502680323,-9.70494942477,-2.438163817405,0.481367247930001,2567,-119.3125750612,-4201.474531001
"4293",0,-404425,-3332,-7148,-85.56140021702,-10.159474398951,-13.378997664612,-0.488158540668,-6.79423162011,-310,-243.308282209,-6988.436094073
"4294",1,555184,-18073,6910,295.49561208955,135.114612626965,13.94937147215,3.72352560032,5.7293187449,1194,-141.3876537366,-6392.93200094
"4295",0,-533538,5015,-3725,-216.5536302289,-112.5721736972,-10.53067455309,-4.706676453735,-2.73456486105,-889,112.2117947856,545.37594308
"4296",0,-124144,-552,-4030,-54.582061789953,-23.345636278065,-2.150894938435,0,-6.611946373891,-237,618.758333333,4980.76666667
"4297",1,-70056,28237,18878,-81.990208058,-82.1413190682,-0.62211239691,0.749111317391,-6.63926817072,-277,193.3218574424,4125.57188479
"4298",0,-129124,-8605,5451,-148.113664069,-97.9144171743,-5.84750583159,-0.495458722174,-9.88051215107,-519,55.0273622451,-436.21286529
"4299",1,736872,-57,20031,1601.1012314035,368.5280608462,29.231348444265,7.207790087255,17.307869481029,5973,39.5161168591,1900.280443759
"4300",0,-666,83,-51,-9.07541707347,-2.71083080871,-0.66405720589,0,-0.67625202917,-40,-484.644654088,5109.75628934
"4301",1,6557749,-150836,22359,28900.55261616,18008.0381659799,-21.160435637965,-1.220177675685,-10.77566936105,87471,-231.72619903981,-11327.886930001
"4302",0,-3716,-381,-342,31.75063565684,28.17364986935,51.034049472573,0,42.044470937973,115,-135.6290391156,-1365.10012755
"4303",1,8167348,-851,25859,2821.11673743833,787.410770802465,2.263274191525,0.482866226321,2.039750640245,9894,-2.5228640193,849.96159246
"4304",1,46778,7512,3643,79.840595698489,23.158751569265,4.401847772475,0,5.165348197477,310,32.89556962,-7261.84177215
"4305",1,434875,37106,6170,-146.5092846565,-57.58137915013,2.199162393435,0.470938467213,2.196772205615,-429,381.2561808812,11137.71174223
"4306",0,64685,103,-6119,-43.910320101,6.69273459270001,12.2543586017,-2.466765808905,5.0194764517,-224,90.954483057,2502.12642794
"4307",1,-4237,-3514,-72,-5.01500369707,-3.384641590438,-0.776935500962,0,-2.288935843549,-22,75.8375,1410.44375
"4308",1,-27192,-29473,-1272,-6.64383202905,1.89220214503,-7.836868642213,-0.231919685184,-6.621352400553,-26,3.5946969697,-75.5939393900001
"4309",0,3139,-776,-169,-20.967444214161,-3.214198571133,-6.397194486373,-1.019223340035,-4.195783768093,-83,2,1458.87209302
"4310",0,-507648,59,-16304,-3607.5335633822,-877.25974768744,-2.18411361102,-0.40106885119,-17.75587876478,-12419,28.8820919176,190.91958143
"4311",1,8076,631,958,6.791771319954,1.987871438455,1.498294501405,0.495308653904,1.232346085625,27,172.033333333,3673.46666667
"4312",0,-2774523,-19990,-15828,-5088.27518203606,-6.082577320385,-0.475694940975,-0.239018782029,-0.515071954655,-18548,87.21866093036,844.032105405
"4313",0,34777,29209,755,9.311455906421,2.303312478305,2.364943650185,0.234262308266,2.399679856675,35,-585.9722222222,-6788.75
"4314",1,-141,-759,3,-0.202353701799,0.039079411361,-0.734477504203,-0.239018782029,-0.732087316383,-1,75.5,2925
"4315",1,-230807,-1062,9179,257.5324495214,75.3603506577,-7.37650853193,0.507820213707,-0.496211677020001,1001,18.074700511,1744.86211529
"4316",1,2082719,-2069,6342,142.416834376,125.6286589875,-5.947262719577,-0.97312226181,-6.726929945853,594,-226.6451525802,-5463.83838716
"4317",1,442309,2019,5956,29.54169406,7.123545861,-17.3485254689,1.31183714428,-18.34640667567,349,59.7052116826,-797.43440121
"4318",1,823779,-2236,12686,670.742436414,443.599699059,-10.55922719227,-4.001499580134,-2.0202571864,2826,-29.5399359147,-346.48857848
"4319",0,5921378,-444,7525,65757.8260393883,32053.9550933415,1.270473638565,0,2.289670282685,187672,-8.48430614732,-6.86318793999999
"4320",0,-176404,-771,-3971,-676.4653098112,-288.9025201278,-8.38712983873,-4.491961734023,-15.66230420175,-2532,46.0217191696,-111.45514295
"4321",1,23516,21402,917,60.26364050299,18.478397731365,-0.253875540744,-0.253875540744,-4.962312978965,225,74.3433476395,-2099.31759657
"4322",1,179714,-4376,4175,710.416676800281,310.119218727465,9.634593946025,4.992172458075,13.68522757926,2688,-90.4431028174,-834.0417124
"4323",0,-107574,-117753,-1197,-32.401364518,-7.54294219485,1.4757880654,0.990922022345,10.36532196064,-80,154.929476207,361.07425158
"4324",0,138905,136520,1312,-273.266976458,-310.1033945111,-27.451537054265,-7.067053387055,-32.001402805365,-971,98.7835062184,10118.9663214
"4325",1,822542,353,12888,369.29038506499,94.22105620155,0.48342015814,0.749957351716,0.96642894932,1523,30.3123329947,3016.745436751
"4326",1,1991333,526,22119,-142.951613678,-246.222760163,-4.595274323537,0.264289605725,-6.650369756463,-686,37.661516312,3336.684353201
"4327",0,-2859,-166,-212,-9.57125416834,-2.171093206979,-5.103780852771,-0.270779273043,-4.068969298841,-37,-231.580952381,-4193.7047619
"4328",1,203,161,7,-7.341496955772,0.072021135169,-1.231004621175,0,-2.730123442775,-5,75,2950.8333333333
"4329",1,1858554,31644,14395,37968.099739801,69.2295007771,2.072738043845,0.523293419335,4.042611884225,21365,4.068795094,-2060.04271866
"4330",1,966,935,61,0.380818040891,0,0.946514376835,0.236628594209,0.236628594209,2,121.25,1076
"4331",1,295143,-2564,6078,493.155875999465,206.560048812465,4.014708922505,0.754035743563,2.974959450955,2021,75.9700980392,3865.44656863
"4332",1,5362,400,471,30.030717535465,1.549474290185,5.211891159095,0,4.210862864233,111,224.225225225,7527.40540541
"4333",0,200524,37006,3726,13.2991877538,6.222682018572,-1.472342619502,-0.75965444666,-0.73354833136,63,5.7380827659,2249.605028812
"4334",0,-488619,-2436,-12025,-255.8067648187,-120.3112839865,2.46014309242,-0.707471451495,1.69715415405,-1078,103.9622795062,1732.12807177
"4335",0,756,480,61,-2.495958893203,-0.176802282314,0.236532984282,-0.00480451895100004,-0.939534791796,-8,148,1131.083333333
"4336",0,-6121,-1462,-68,-21.262343827536,-3.481157768835,-6.405123441504,-1.019223340035,-3.695961641736,-84,-48.5,-1993.62790698
"4337",1,-310,-137,-22,3.49829414031,0.43322032251,4.48076224764,0.234262308266,1.57690796236,12,141.2556390974,1932.127819546
"4338",0,6871589,-225,39917,11265.95998693,8997.279472861,4.481925267854,0.760424919327,1.22150418261,42988,-0.5394978948,200.503289554
"4339",1,432,-88,-12,-3.81412622247,-1.07024914176,-1.058480551898,-0.030330603493,-1.081488628573,-15,-56.9285714286,-745.499999997
"4340",1,173945,900,1475,519.394058895,261.8005860636,24.47073717443,0.243269966914,17.68075000976,1798,-30.989944845,-1932.31376827
"4341",1,2774301,19869,15820,5086.36144123098,5.644958913861,0.709957249241,0.239018782029,0.719607238437,18539,-87.11866093036,-2323.932105405
"4342",0,-5343,-1015,-267,-27.0565947874,-3.765949719885,1.5536310436,0,1.48307132074,-86,-10.3551617873,-1050.3127889
"4343",0,-388024,-197,7729,-775.43597665,-155.3059236566,-9.39923093087,-6.44448271686,-10.16983116157,-2804,125.1097846237,3860.65713867
"4344",1,-160175,1079,-542,255.562319013,226.0270888586,20.82186215466,-0.259030242571,16.96870889384,1124,119.8122213745,3191.06661416
"4345",1,42515,-127685,6375,-608.198999286,-293.2854368374,8.61343312965,0.234262308266,-21.3128051573,-1839,67.251447753,44.6835662900003
"4346",0,2956067,118251,-3758,-35.9642460394,-13.49662883338,-2.150894938435,0,-7.107405096065,-173,-161.5998756222,11121.32636817
"4347",1,-10112,-16126,192,-544.5327500019,-384.41354253399,-20.1076954983,-6.06586679051,-26.01884106386,-1649,76.6191998004,489.82693257
"4348",1,14278,11739,833,36.7530642198,12.14433155304,12.24418962939,-0.0184803947400001,8.07383323058,134,108.211764706,8285.89411762
"4349",1,-2312,-2340,-15,-2.78808337492,-2.208962732667,0.958709200105,0.236628594209,-0.286484014195,-13,-5,-463.444444444
"4350",1,493723,-106,6107,347.532233635,200.622208192,-28.32927219668,-2.1547768951,-14.3034343667,1684,8.3600962402,-2113.64770702
"4351",0,-15491,-170,-761,-25.04880865028,-6.542090352425,-1.01714193897,-0.259030242571,-3.25896346006,-81,-19.616202946,-860.689034373
"4352",0,-409,-1791,-622,-28.27292255496,-8.587542542416,-12.608136607765,-0.990922022345,-16.4033597592,-117,-303.342519685,-4743.29212598
"4353",1,17402,-915,41,83.75914031368,24.37261332837,1.22572140859,-0.22179575238,1.40306660972,340,-60.7639257294,-1516.4270557
"4354",0,3468,-2456,222,-7.27220852224,-2.03429591735,-13.592344438273,-1.268276153365,-6.035699190993,-28,56.6245039683,-441.91121032
"4355",1,804337,625,13057,362.0140731506,88.13029443493,0.43744659863,0.988014347769,-2.35218110743,1489,-63.6092356331,-2304.01926913
"4356",1,-581886,150863,-5406,159.5837617004,56.2473199406,21.160435637965,1.220177675685,15.177562415965,293,199.2617546299,9247.43372142
"4357",0,-158429,-154157,-1590,-299.507375701465,-80.089783030365,0,0,0.246335183308,-791,-122.252801993,-11514.8119552
"4358",1,867888,-563,13616,127.9427243419,54.4265887442,0.28421772997,1.020656864805,1.0260116203,544,-4.28599374000001,613.61111111
"4359",1,-2664197,-550594,-18514,19741.247319224,5400.862678552,-39.99110236166,-0.495458722174,-9.1308024273,52505,-68.20329707676,-2975.554093967
"4360",0,347865,-244,3767,-519.116201872,6.29477118600002,-11.662247620294,-7.465139581665,-11.94259132035,-1660,-0.0696328828600006,-552.44390967
"4361",1,1445301,112,6729,51.420782194983,13.464218985565,3.363057984015,0.961616813745,2.670766653905,216,55.739726027,9730.50684933
"4362",1,-362499,-10649,-6344,-1605.770316636,-618.2648207957,6.75984325075,1.24912894479,-4.8921494681,-6076,124.7273707003,2840.32724746
"4363",0,1737,5205,178,1.92576887306,1.03456429718,-0.56604377746,0.24143311316,-0.771345728014,10,-53.1230158726,-2868.96031746
"4364",1,43692,-356,2328,45.103718163865,20.268463523065,1.015655003745,0,0.759215063599,188,112.191489362,2122.70212766
"4365",1,1349476,-1668,9334,812.7561419499,89.10172213282,5.47685300926,2.003293274137,3.23923208323,2505,-236.9662178106,-6195.36061185
"4366",1,496283,2864,6598,302.7934289642,71.11717430672,2.003140754575,0.503587791911,2.731898017915,1071,67.6588021779,4112.788401249
"4367",1,-5005386,3810,-53279,-568.38755233,-639.416577627,1.272070325685,0,2.548654023771,-3030,11.4742163892,-1183.93085462
"4368",0,-2745523,-7821,-22727,-342.12880140321,-106.803715446151,0.727416829264,0,0.43842545919,-1353,-53.718228032,-3609.7498184433
"4369",0,-185807,-89765,-3137,-486.81391422337,-75.456511681819,5.034854502465,1.931955380975,4.322652435065,-753,-116.856856502,-16500.28829147
"4370",0,324,471,2,0.264140626615,0.2055701004,-0.27626651549,0,-0.744790651567,2,-644.25,-37104.5
"4371",1,1639642,446,14230,5236.95152677944,1080.48322265146,17.276578067194,3.292326602115,5.754921181516,15101,9.58360202672,1249.68052905
"4372",1,-1101209,153820,-4519,-609.041442469,-131.1433845811,-11.921277862865,-7.465139581665,-12.691878093565,-2575,112.2041359127,10187.96909387
"4373",0,-947033,127796,-8959,-18998.251034246,-14529.2801201158,5.31619447064,-0.480451895189,-8.87508626657,-52012,228.49671314222,8990.105944056
"4374",1,502461,2120,3691,131.383721762,46.6882722125,9.84675883931,2.39034844207,1.08269934128,519,4.1968183127,-229.9843819
"4375",0,12218,6290,355,-4.679539219081,-1.307392538945,0,0,3.242495152205,-21,127,2596.409090909
"4376",0,-95885,262,-491,-1661.8742513468,-736.7357487746,-28.99670884205,-8.221528379847,-88.537520538,-3837,197.4193442511,3976.01514598
"4377",1,622446,662,7309,562.8016764346,306.1478025282,3.690128888117,1.240062414355,5.49899017649,2341,24.1600879634,1667.528162633
"4378",1,124718,13222,10865,267.397759169065,94.081994585565,10.885783082765,1.259701290825,9.54642366547,1062,180.764159703,1759.43082637
"4379",0,-99932,-31235,-4671,-286.183431010183,-37.699460761665,-6.563111779065,0,-8.363703376495,-755,84.804941482,-409.818378840001
"4380",0,-24849,-2854,213,4.51918628633,1.305160090628,2.237829202025,0,1.496035311695,15,136.77777777733,4355.555555557
"4381",1,-2122426,547,-11265,-13313.192926345,-1754.382132606,5.1987495602,-9.60304065101,8.258747987,-34793,10.6085456766,2252.79664215
"4382",0,-166318,-1093,-16147,-324.9456322869,-82.21546957013,-0.0483168411600001,-0.2181885275,-3.0114403633,-1238,-219.63298272,-7313.58696905
"4383",0,14651,-906,2395,-173.0271842933,-72.72050778195,-11.507164682665,-3.489516431495,-9.504651162145,-646,-16.3196114395,-128.41240405
"4384",0,-16184,-6236,-443,-0.026349584784,0.2055701004,0,0,-1.72101762351,0,-81,2095
"4385",1,888986,-215,5635,3234.40211672919,1963.78672490066,16.57093411836,0.520179091741,88.81199668599,10944,-6.0825191312,685.027562992
"4386",1,-429,-591,-11,-18.482659542528,-5.705637065198,-7.647416117035,-4.867443289465,-10.591375140065,-51,-32.2075471698,-839.433962264
"4387",0,-2273146,-3879,-11902,-6778.29703933923,-2943.8145520185,-11.38681390585,-1.957154606468,-64.37354332342,-21663,121.9406356879,1268.26465107
"4388",0,-9517460,18803,-17436,-4334.87569307455,-667.853984936965,-6.2933417577,-0.75472650881,-0.58088075257,-12245,212.1862901543,6527.3024353
"4389",0,-181927,-1187,-3814,-145.490530793721,-73.902454273465,-23.448685937765,0,-15.852739196565,-566,-275.496515679,-7890.06620209
"4390",1,356538,127269,5452,-115.641117847,-50.6496208632,4.34991684879,-1.716242755135,-13.76927984697,-429,198.6863830612,7716.59815185
"4391",0,30868,-352,2656,177.8515344465,121.83999746649,-5.54141049286,-2.256324637005,-5.76600291091,756,-89.2174057645,-2263.4342572
"4392",1,-31727,-80149,-256,-350.348636288,-25.6001796714,3.457328441035,0.24143311316,3.713346651235,-222,-183.148669662,-14053.61777414
"4393",0,225,7,6,-0.657804012282,0,0.248823417483,0,0.248823417483,-3,-205,-3922.66666667
"4394",1,-9054070,-1749,-14224,-3129.16820923,-68.849200906,-6.534973944674,-1.245182113267,3.93110941077,-8334,-8.52532060293,-2775.428550815
"4395",0,-467137,36,-50541,-1133.287933274,-672.999806529,-2.141776085409,-0.717080489399,-7.128119273139,-4218,-22.6796025613,3075.09645691
"4396",1,282086,1966,1656,38.054502056883,14.060536585765,7.418395544775,0.737438226327,4.909675388885,165,174.311764706,28098.14509803
"4397",1,4314211,-76,32324,7059.80741521175,3767.37252786008,1.734531466393,0.239018782029,9.849069117263,25273,-67.8217193862,-437.1046508
"4398",1,728563,10563,832,99.09777559326,95.891121769666,1.436818457505,0.953854679995,2.87689505605,423,-8.3083140878,-813.506004619
"4399",1,206329,14723,2497,12.99438457738,3.776537222481,0,0,-0.261646709668,59,229.288405797,14675.215942
"4400",1,-3088,-3013,-141,1.154981458088,0,-0.261646709668,0,0.241026861005,4,96.6,1403.2
"4401",1,-9692,-10157,-654,-25.5258735041,0.334685063599999,-13.0393593443,0.74027358123,-9.56808091496,-73,-88.12413584,-8559.05633715
"4402",0,-1399563,-138,-19961,-962.7086794662,-578.02323178652,-4.373295133295,-0.705176873601,-6.141302581795,-4005,-54.6438389197,-2923.702797199
"4403",0,-1673934,-24003,-16567,-1559.3252818939,-561.697375705465,-4.199908620805,-0.988883579475,-2.952017061992,-5754,63.4421142955,-758.78524112
"4404",1,232525,18,7916,174.680796876389,100.380316399465,3.007987118265,1.514213466555,4.039768632797,677,-119.4030837004,-8980.84434655
"4405",0,1300023,7568,15992,297.6405355692,93.5162987429,-2.859470192104,-0.961616813745,-0.37906867032,1140,-205.021497995,-9947.25703089
"4406",1,-34145,2399,1642,97.359909092,68.0189591516,5.66683344216,4.447646211164,4.16757557407,532,47.9900341489,982.16976614
"4407",0,-220747,-565,-8604,-3926.71221496242,-1573.22847532246,0.993375819086,0.251336785336,-11.17016982849,-10539,31.3712550732,639.88267187
"4408",1,38659,-3047,1309,1525.51806002004,280.28738731113,76.709011094565,5.291667736975,103.32955749637,3290,45.1320417288,3053.845421426
"4409",1,17809,-726,1103,23.10998222716,6.013022970168,-0.6782903327,-0.234262308266,-0.69270583082,92,-155.463675213,1360.20156695
"4410",0,112,301,7,-0.248823417483,-0.248823417483,0,0,0,-1,-77,-3047
"4411",0,-10143,-5589,-606,-74.437462129065,-34.648202761765,0,0,-2.97427006417,-226,-73.3744493392,-4133.12334802
"4412",1,142404,128672,8705,853.5937255679,335.2618218703,-3.28468233739,-3.597692128945,23.5996892971,2713,58.5165992428,4486.326256514
"4413",0,8,94,-8,-0.572332232633,0.201479255402,-0.259030242571,-0.259030242571,0.219007321487,-1,-30.25,-535
"4414",0,731,657,134,5.275221133244,3.457476244625,2.237619537785,1.239512888935,1.971425993735,20,59.4583333333,667.79166667
"4415",0,-125981,-56189,-1363,-379.72486950414,-10.50506227105,-25.335958594973,-0.24143311316,-17.007891653373,-772,-125.460457617,-9934.8455928
"4416",0,-17840153,-46607,-90286,-16376.0464236695,-5728.63566659724,-0.025018115459,0.236628594209,-1.012085863125,-61008,50.0259612151,606.38166765
"4417",1,352548,-276101,-1925,20658.5558640914,5599.67243535935,1.225583640305,0,33.582398692865,56136,-43.85887620646,-3663.716051107
"4418",0,-4091,-3804,-69,-1.074094326415,0,-0.236628594209,0,0.253726973156,-5,-28.6,-863.4
"4419",0,-74883,2577,-3534,-165.304291474988,-89.042653053965,-4.824116776587,-2.316328011665,-6.817213717247,-681,-82.9869565217,-3766.76666667
"4420",1,455975,11669,16242,1783.1697503276,678.43077707873,2.39922013223,0.718757981229,11.15955079639,6817,-56.2833772943,-3380.26982625
"4421",0,-24967,-1141,-12,-1.077184348199,0,-0.253875540744,-0.253875540744,-4.700666269297,-2,160.5,4824
"4422",0,-14377,23684,-1212,-22.46538403675,-4.644191277453,0.248823417483,0,0,-89,-129.725531915,-6050.21702128
"4423",1,1199,311,41,0.198260869267,0,-0.256439940145,-0.256439940145,0.239018782029,1,836,11447.5
"4424",1,-1303571,527,-14411,-18882.609916399,-14478.6304992526,0.96627762185,1.235790859946,4.8941935804,-51583,29.81033008102,1273.507792206
"4425",0,-205616,-233,-7866,-3877.2444614887,-1552.0645056145,6.606711114356,0.24143311316,-6.23335261845,-10358,109.5330197789,1788.26222369
"4426",0,-17134,12219,862,0.428830384699999,-8.09486575142,5.402640817251,-0.266959197702,4.39148830054,2,657.79051383382,10363.186758845
"4427",1,153707,153732,1494,294.5959167972,78.78239049142,0,0,0,769,119.252801993,11237.221046109
"4428",0,-869932,400,-13687,-128.05149659286,-54.84612232539,-0.2984378373,-0.512264553943,1.19111053628,-548,-40.658450704,-3364.07142857
"4429",1,-798162,-819,-14922,-6876.40351154199,-5012.58879013035,-20.59333751089,-1.548098736066,-17.07322648044,-23942,1.8514829014,-658.707751071
"4430",1,4681086,51608,49630,-843.91637744,-1363.14665754,-9.83476623113,-2.731808456344,-25.38294663705,-464,4.6308861277,76.8342193000001
"4431",1,-1216,1542,196,30.898139084,1.2243210701,1.169114529337,0,-1.31223292118,85,34.507654456,-2263.34117004
"4432",1,-1676,535,-87,0.21044004459,0.03886558544,0.722080605896,0,0.22642176912,-1,-60.6,-1914.5
"4433",1,382546,-5403,9665,741.1909290313,359.03938333311,3.890121249665,0.485599093603,-19.59982584178,3115,3.9896355918,-2619.855909
"4434",1,763510,-52,10437,147.606319347,23.1291558705,-1.20845062214,-0.46054065297,-0.74953552882,652,-15.2193894586,2005.55556417
"4435",1,-190477,29055,-5307,71.6895738377,12.0655736247,6.455751659265,0.239018782029,6.5092266275,17,17.8539871343,-3719.46874621
"4436",1,-4943,189,-338,31.0980674384,0.768823108489999,11.22603408013,0.723482669443,10.19244015181,98,-51.4745813398,474.764354069999
