data.Choice,X.data.A_follower_count...mean.data.A_follower_count...sd.data.A_follower_count....,X.data.A_following_count...mean.data.A_following_count...sd.data.A_following_count....,X.data.A_listed_count...mean.data.A_listed_count...sd.data.A_listed_count....,X.data.A_mentions_received...mean.data.A_mentions_received...sd.data.A_mentions_received....,X.data.A_retweets_received...mean.data.A_retweets_received...sd.data.A_retweets_received....,X.data.A_mentions_sent...mean.data.A_mentions_sent...sd.data.A_mentions_sent....,X.data.A_retweets_sent...mean.data.A_retweets_sent...sd.data.A_retweets_sent....,X.data.A_posts...mean.data.A_posts...sd.data.A_posts.....data.B_posts...,X.data.A_network_feature_1...mean.data.A_network_feature_1...sd.data.A_network_feature_1....,X.data.A_network_feature_2...mean.data.A_network_feature_2...sd.data.A_network_feature_2....,X.data.A_network_feature_3...mean.data.A_network_feature_3...sd.data.A_network_feature_3....
1,0.22242125,0.23440717,0.955427882,0.071482849,0.074316935,0.252268768,0.370284201,0.61696017,0.249614874,-0.53114434,-0.605007014
0,-0.014614795,-0.02647891,0.018147464,0.010365664,0.012498813,-0.03045791,-0.140891378,-0.24795362,0.014173261,1.525668388,0.816580729
0,-0.00899059,0.479484325,-0.056300312,0.009509588,0.011997476,0.021772787,-0.010021912,-0.005999246,0.010916034,-1.230265544,-1.076024141
1,-0.002472281,0.002584456,0.021248322,0.010416662,0.012498813,-0.030721478,-0.142213292,0.007077847,0.01428529,8.014878324,2.016142481
1,-0.604933287,0.007081797,-0.869850649,-0.743598815,-1.538509067,0.101587075,0.640819077,0.311163601,-1.914795972,0.269235781,0.244514215
0,-0.097769065,-0.008180519,-0.466478274,-0.144441401,-0.153989639,0.690173645,0.116375986,-0.307628218,-0.373109632,1.044654889,0.327148072
0,-0.010619079,0.245521811,0.067982864,0.01030035,0.011563077,0.564360825,-0.147635829,0.235467357,0.014076516,6.303901737,1.82297313
1,0.072840007,3.13320159,0.104704695,0.020484788,0.019669694,-0.004364683,-0.010021912,-0.006778288,0.040758008,1.128632833,1.977531191
0,-0.405646557,0.004408988,-0.821433768,0.005279149,0.00661086,-0.030002305,-0.269997447,0.066166692,-0.006249548,-0.376754991,-0.595512296
1,-0.372293431,-0.019939767,-0.897465564,-0.263699832,-0.524080657,-2.116434649,-0.802117557,-0.881818302,-0.879855991,0.004885712,-0.097233671
1,2.332792029,1.049257685,2.862814537,-0.050496737,-0.170847788,-1.001931347,-1.412101232,-1.29241615,-0.05935888,0.02953759,0.031554015
1,-0.003450268,0.027682424,0.029896717,0.011422839,0.012570516,0.119001943,-0.010021912,-0.070635034,0.017103264,0.320588871,-0.401164754
1,-0.003817959,0.007256118,0.013439011,0.010412792,0.01249885,0.072021616,-0.008118227,0.007138873,0.01420501,-0.585933055,-0.319634446
1,0.189428764,-0.111752261,0.574912176,0.035744728,0.045185136,0.406024647,0.244204626,-0.995470468,0.121722193,0.024859504,-0.45736805
1,0.37523468,-0.004465978,0.610988066,0.014209471,0.013474648,-0.122968928,-0.235462392,-0.03843423,0.034296889,-0.147977526,0.362874872
1,-0.090212391,0.589157764,-0.309970414,0.012553847,0.013414953,0.673774927,0.115112007,0.366493596,0.014250704,0.166564518,-0.672464717
1,-0.005173829,0.00040718,-0.002421528,0.011366279,0.012417666,1.182660989,0.370891924,0.563080243,0.017432102,-0.479694252,0.077318846
0,0.059162285,1.139485515,0.107993126,0.023520039,0.013646429,2.503567632,-0.263504663,0.88435512,0.041431166,2.369895581,2.111835717
1,0.074943413,-1.090864917,0.005649863,-0.00373088,0.012316917,-1.879019149,0.251594845,-0.639225114,-0.009966432,1.085556118,3.272526562
1,0.074717698,-0.004145474,0.247714813,0.01545715,0.019447789,0.66872074,1.816850694,0.269368038,0.033876232,-1.322666754,-1.02192427
0,-3.312893788,0.049088874,-1.710205809,-1.149126807,-1.921175747,2.322342863,0.242773883,1.263645283,-3.2683144,1.714854288,1.16860999
1,-0.000650753,0.033943144,0.030688279,0.011188572,0.013724652,0.47040143,1.292417854,0.202452544,0.017498083,0.047828567,0.180215692
1,-0.003237111,0.001595351,0.016782914,0.010410584,0.012499761,-0.107693861,-0.139582683,-0.019717332,0.014247947,-0.270882318,-0.066396286
0,-0.061134914,-1.122675617,-0.062692622,-0.002744625,0.013481956,-2.476262019,-0.005513185,-0.652120487,-0.00782457,-0.543894538,-1.314386422
0,-0.058810842,-0.268862115,-0.642686776,-8.66E-05,0.002525296,-1.123201127,-0.659381181,-0.576563785,-0.024681994,-2.142683505,-1.143245985
0,-0.061859977,-1.125328209,-0.084781375,-0.004889815,0.011152773,-2.658278967,-0.134477472,-0.907351337,-0.015010172,-2.530281094,-2.240995598
0,-0.004082458,-0.004425578,0.01909221,0.009739982,0.012218678,-0.571062904,-0.273082758,-0.144215692,0.012010167,-0.762175762,-1.045209298
1,0.001147912,-0.011007245,0.027068306,0.010718097,0.012466525,-0.162879905,-0.010021912,-0.112450551,0.015629793,0.23452948,0.277709865
0,-0.006081923,-0.052629796,-0.010854195,0.007444324,0.008789953,-0.004364683,-0.010021912,-0.172451124,0.005814035,-0.705668017,-0.721160366
1,0.402364524,0.030348514,0.779373112,0.013377499,0.015107015,0.586859467,1.184833783,0.251272406,0.026229871,-0.907122551,0.330802713
0,-0.000945853,-0.016783379,0.028219388,0.010600991,0.012864687,-0.155851067,-0.132000806,0.052982095,0.014893137,-0.165528385,-0.003409865
0,-0.033262032,-0.018973616,-0.145047071,0.001376835,0.004786884,-0.38271296,-1.01389819,-0.145601347,-0.018869651,-0.661931179,-0.292265033
0,-0.694525194,-0.479916779,-0.701314525,-1.501707482,0.009737672,0.556864117,-0.020384347,0.380298263,-0.772333484,0.195793351,0.370154099
0,-0.003012423,-0.006999552,0.021234722,0.010303951,0.012359422,-0.260654448,-0.26655224,-0.197342044,0.013842768,-0.106191477,-0.060816736
0,-0.224109368,-0.184604114,-0.969585221,-0.060614868,-0.060400307,1.018652423,0.026285292,-0.460204816,-0.240107691,0.267527243,0.111354466
0,-0.001302696,-0.003757583,0.026071947,0.010555092,0.012802,-0.004364683,-0.010021912,0.101981859,0.014743765,-0.099917358,-0.158853484
0,-0.614114313,-0.008177219,1.44123239,-2.368259868,-3.074240958,0.050487236,0.115112007,0.415372775,-6.119579323,0.034294797,0.05431903
0,-0.005738254,-0.012649117,0.007518236,0.009833005,0.012176203,-0.080078881,-0.138287076,-0.031892843,0.011783313,-0.487839789,-0.239541648
0,-0.687303751,-0.016430533,-2.39720342,-0.120219477,-0.135708636,-0.736011408,-3.338958962,-1.115537824,-0.434947736,0.516842243,-0.02982187
0,-1.287316699,-0.4062713,-0.952730642,-0.192407943,0.011847714,-0.077333806,-0.133232917,-0.043568168,-0.678420741,-0.062744533,-0.054634611
1,-0.001191221,0.015398516,0.028399772,0.010509418,0.012585604,0.074356432,-0.142213292,0.034649254,0.01473439,0.90257689,0.40797501
0,-1.055058483,-0.085766887,-0.71105882,-0.259550955,-0.302476094,-0.918606855,-0.861329215,-3.271494214,-0.794161338,0.560707931,0.020522718
1,0.19124309,0.045104162,0.402116436,0.011845968,0.012819078,-0.533488936,-0.535964594,-0.197535447,0.020597507,1.377827454,0.891714519
1,0.821712457,0.473095731,0.972688081,0.063872959,0.063744176,0.338275831,0.385711134,0.144715236,0.213055504,0.30067254,0.392826684
0,0.023720849,0.544212073,0.31506996,0.019046216,0.015491654,0.765084677,-0.273082758,0.498870862,0.042721703,2.064399376,0.47180671
0,-1.277684837,-0.050334257,-0.936697553,-0.172769135,0.047465682,2.806292398,3.566593833,1.690360166,-0.617550408,0.16276304,0.18781167
1,2.396468215,-0.001232722,1.941644753,0.575188128,0.907122272,0.300404006,1.713899199,0.499403141,2.142479059,-2.362895515,-2.252628026
1,-0.017227615,-0.017515019,-0.132888655,0.008164602,0.011260309,-0.310202857,-0.144239102,-0.145539249,0.007524167,1.391488235,0.661965158
0,2.927267736,-0.007046383,1.974040448,0.557607432,0.886452642,0.233427583,1.820904481,0.483743022,2.075187072,-0.631049088,-0.478974852
1,0.058920961,0.010464391,0.253764885,0.016194711,0.015804915,0.448462111,0.738481433,0.217260036,0.037716961,0.991661981,0.402032055
1,0.000645601,-0.007725224,0.073835036,0.010507307,0.012624814,-0.32689923,-0.147447572,-0.086338949,0.014956636,-0.017226001,-1.766838596
1,0.043959523,-0.012557931,0.067965757,0.069616856,0.082132992,3.145310204,4.423173425,5.018930263,0.154342001,-0.024049631,0.217772809
1,0.727642506,-0.005791541,2.255012939,0.118183876,0.136513052,-2.002904597,1.704306205,-0.009830054,0.415244368,-0.655199935,-0.077081687
1,0.068633829,0.198626186,0.786577594,0.070985888,0.074603399,0.25138085,0.366993089,0.773427396,0.24804647,-1.854212063,-0.977781332
1,-0.004484594,-0.066698708,0.010167569,0.010437788,0.012498813,-0.003214098,-0.010021912,0.008335674,0.014388928,0.994819654,0.23251036
1,-0.560838968,0.005490242,-0.859527185,-0.742906291,-1.533524619,3.184620722,1.51961765,0.607857166,-1.919805165,0.217116557,0.674251788
1,-0.087781824,2.602570501,0.053106131,0.006967469,0.007382459,-0.19184982,-0.143548558,0.186596888,0.008893329,1.839960423,1.228186396
0,-0.034443201,-0.013141578,-0.066971704,0.009085492,0.009551645,-1.416879175,-0.880231831,-0.477642824,0.00794534,0.125499123,0.378425939
1,-0.001183316,0.008918497,0.034220827,0.010783744,0.01268061,0.691349469,0.385865884,0.294825637,0.015617936,0.469068344,0.086420101
0,-0.062294988,5.31E-05,-0.038267684,0.004929962,0.004223513,-0.063085843,0.111395404,-0.934732671,-0.002837356,-0.144254,-0.183876658
1,0.053630955,-0.001894868,0.353650341,0.032716314,0.025434007,0.463553512,1.148756322,0.307075293,0.092583826,-0.800915944,-0.139228668
1,0.013479273,0.0269033,0.189130109,0.016471289,0.019680668,0.464346214,3.877486321,0.5112936,0.039563349,2.173085445,1.144588735
0,-0.002388124,-0.018722972,0.01629433,0.010347472,0.012577644,-0.004364683,-0.010021912,-0.019996541,0.0140025,-4.35023138,-8.963297016
0,0.013124792,0.593618193,0.107039769,0.010735177,0.012737586,0.618354203,-0.150674074,0.178248142,0.016010786,-0.177935811,0.030331801
1,-0.002899155,-0.022078033,0.019422388,0.010413681,0.012552078,-0.521845021,-1.005919228,-0.229312319,0.01418823,-1.614368764,-0.425588618
0,-0.404659761,-0.000794173,-0.824202071,0.005690135,0.006751062,0.343414399,-0.268990606,0.053602411,-0.004625879,-0.521814176,0.116261956
0,-0.016799998,0.07487919,-0.116431062,0.008079533,0.009654814,0.677699846,-0.530193965,0.262463496,0.0064569,-0.845705955,-0.72320465
0,0.059636744,-0.02057907,0.141933478,0.021511051,0.023443447,-1.992689172,0.384739732,-0.660423647,0.06289788,-1.879564022,-0.757388166
1,0.000490012,0.000106185,0.042944412,0.010698895,0.013026039,-0.000888409,-0.010021912,-0.044644094,0.015598044,-0.869803525,-0.484496462
1,-0.009439975,-0.027343823,0.002756571,0.009336309,0.010518402,-0.081584603,-0.26787389,-0.045411762,0.009496175,0.579498015,0.173607716
1,0.053906305,2.37194701,0.144366542,0.01248128,0.013903032,0.908734788,-0.26655224,0.159185285,0.020959277,1.507221358,1.009454957
1,0.002420967,0.028045434,0.079872286,0.011365619,0.013310748,1.171444351,0.389205703,0.852324438,0.01827027,2.933132959,1.07095731
0,-0.003560319,-0.016842947,0.014899306,0.010392141,0.012447379,-0.162879905,-0.010021912,-0.09913227,0.014178855,-0.022615526,-0.029723784
1,1.060884279,-0.000197018,0.746384166,0.47602272,0.184361569,2.479571083,5.109137619,0.449295086,1.245539383,0.075433223,0.205987201
1,0.09850806,0.288434516,0.161863609,0.010880077,0.012855486,-0.102900432,-0.132000806,-0.043951647,0.016487854,3.068248711,3.047026556
1,-0.044020337,0.029361566,0.007061547,0.007901588,0.008190066,0.028653294,-0.630410087,-0.380271614,0.006136452,0.361775417,-0.008646191
1,0.047214287,0.041036868,0.176415884,0.014356136,0.025415335,0.546290381,1.704309192,0.659737985,0.042059412,0.073852055,0.155432781
1,0.103320386,-0.103357292,0.49108999,0.144984595,0.155932836,-0.151082573,-0.134477472,0.646033927,0.378015387,-0.414213766,-0.020891092
1,0.009042056,0.021335934,0.018716829,0.010454684,0.012498813,0.022303483,0.122889992,0.264222568,0.014354382,0.0303497,1.1353697
1,0.061808435,-0.007213456,0.42073803,0.032755025,0.028021713,0.4894921,0.116375986,0.346826307,0.094918824,0.554639167,0.347554933
0,-0.032928828,-0.022626031,-0.142913171,0.002080361,0.005906774,0.424305228,0.869607826,0.456572869,-0.017004159,-0.208229555,-0.154938354
0,-0.086287992,0.118482372,-0.108704304,0.009856434,0.012103975,0.098909664,0.504688764,0.126050778,0.0119187,-0.832172894,-1.408467672
0,-0.021086985,-0.009080025,-0.036718171,0.000803446,0.000682337,-0.177867214,0.115987665,-0.179323907,-0.01864264,0.032949656,-0.050996317
1,0.140034952,0.167908474,1.197451132,0.015849656,0.015937959,-0.128358219,0.521998491,-0.128783317,0.035833033,1.525790895,0.925547018
1,0.353215961,-0.016578609,0.435525597,0.068539341,0.041468646,0.254997381,0.910201821,0.262722451,0.194239034,0.112733694,0.259899728
1,0.048047812,0.059148492,0.027382971,0.010572842,0.014644397,-1.364519876,-0.910471031,-0.352068627,0.016509321,-1.22526989,-0.430349589
1,0.421347106,0.113537379,1.132187977,0.207359914,0.49731633,1.486768621,0.121560872,0.781068954,0.139961423,0.6150222,0.596069101
0,-0.021884513,-1.339517087,-0.215997684,0.056866626,0.031029031,7.500537699,2.760334101,1.996079041,0.107286899,-1.465973947,-1.085450618
0,-0.010699281,0.00848845,-0.071677137,0.009939012,0.011946892,-0.153329375,-0.010021912,-0.066804634,0.012447095,-1.161569926,-0.226050197
1,-0.070091527,0.415600473,-0.211184464,-0.015794341,-0.019010634,-0.994604406,-2.58342045,-0.878232663,-0.078250567,0.383292824,0.427890973
0,0.328305124,-0.051789237,-0.405645187,0.008709013,0.010669346,-0.32475776,-0.803183982,-0.115662976,0.008711776,1.939904806,1.760793679
0,-0.00594212,0.462209649,-0.109150296,0.008590907,0.011220785,-0.075874521,-0.129573426,-0.018717722,0.006107145,-1.511212098,-0.740988293
0,-0.105172994,-0.002997762,-0.509213955,-0.146342345,-0.155998931,0.048221703,0.115112007,-0.617352874,-0.380018864,-0.406199815,-0.222518567
1,0.616250782,-0.002912231,0.861789129,0.597386713,1.259171572,-2.956324699,-4.123561194,-3.921694282,1.678816874,-0.103599068,-0.164928938
1,2.126956292,0.000753043,1.907043212,0.252769896,0.356922763,0.205880409,0.115112007,0.533121511,0.888720487,0.090679918,0.271707566
1,0.019227578,0.854048347,0.092166257,0.010133912,0.012514791,-0.408354193,-0.401921582,-0.133586936,0.013538431,-0.632936077,-0.692852616
0,-0.201225093,2.566048908,0.070820736,0.028549017,0.029693281,-1.077142187,-2.436251055,1.477779024,0.064993888,0.180862584,0.301473076
1,-0.007588444,-0.026780357,0.007637206,0.009625398,0.012703831,-0.805116406,-0.524115914,-0.406560522,0.012208384,0.502109715,0.647409304
1,-0.016047029,-0.069843388,0.012281459,0.009506725,0.014684572,0.425787769,1.161971882,0.496812904,0.011222458,-0.890862738,-1.504755869
1,0.045575156,0.039365093,0.342133436,0.023582079,0.028207044,0.863364861,2.603290092,0.550429232,0.060013218,-0.331088344,0.132876961
1,0.022793132,0.023305242,0.044800936,0.016953619,0.018215355,-0.004364683,-0.010021912,-0.032284948,0.034872004,-7.707934319,-1.510347221
0,0.086528626,-0.041033045,-0.069943328,0.022126308,0.017199928,4.238503793,1.584443659,3.623673433,0.033022614,-0.216563681,-0.087509577
0,0.235824532,0.047446209,0.384487519,-0.048339019,-0.056845235,-1.59415204,-1.910998502,-4.359650321,-0.096130278,0.704402643,0.347498454
1,0.054304215,0.008886112,0.228793203,0.016186313,0.015810509,0.448462111,0.738481433,0.192016091,0.037754304,1.010407989,0.335454781
0,0.010497171,-0.014439473,-0.104177814,0.021381768,0.016093208,-0.05550717,-0.290794603,-0.097580289,0.048999609,-0.500212516,-0.439472715
1,-0.004472495,0.001983208,0.018365335,0.011001659,0.012349843,-1.005304516,-1.266862948,-0.105139942,0.016743818,0.982384961,0.482079943
0,-0.002950243,-0.00474054,0.021065444,0.010368707,0.012498813,-0.131907735,-0.002602327,-0.070140464,0.014098575,-0.608140954,-0.116174473
1,2.107684904,-0.002223711,1.823967889,0.191804568,0.326655391,-7.678241159,-2.612672366,-4.825744015,0.765227369,-0.3792079,-0.37808044
1,0.662265515,-0.031381188,0.920076837,0.666151242,1.340881926,0.15212863,0.241509904,0.83895712,1.830018457,-0.784399467,-0.349857407
1,0.004192035,0.312210418,0.021859149,0.029137186,0.046679296,2.391172601,2.407379465,1.521016835,0.071576295,-0.697737664,-0.134332966
1,0.059090821,0.00722792,0.253580818,0.016224037,0.015759081,0.448462111,0.738481433,-1.651555078,0.037866333,1.149440879,0.609121081
1,0.919102744,0.618182352,0.665658624,1.309869334,0.015382116,-2.211017907,-4.457786083,-0.864518818,0.740499693,-2.952561959,-1.427947007
0,-2.125767743,-0.015978043,0.327992556,-0.137832124,-0.148652139,0.099471684,-0.010021912,0.075150845,-0.499593358,0.327863899,0.021639031
0,-0.003161653,-0.014211314,0.018641991,0.010393309,0.012476362,-0.079853988,-0.133232917,-0.044466801,0.014178855,-0.03198853,0.005703153
1,3.62233763,-0.119905385,2.508317926,0.437793966,0.888260438,0.372502644,0.521570709,0.401859568,1.633630116,-0.756681922,-0.135504585
0,-0.17920532,-0.151079245,-0.125239091,0.001177292,4.08E-05,0.562475997,0.253354833,0.354746679,-0.017728329,2.699697365,0.609389642
0,-0.405980254,-0.004956702,-0.827835469,0.005195366,0.006588115,-0.263579661,-0.536156957,-0.13661553,-0.006387733,-1.078184341,-0.666921763
0,-0.127164992,-0.045507057,-0.463972869,0.008499151,0.011826218,-0.030721478,-0.142213292,-0.006527238,0.006523551,-0.298319546,-0.138057189
1,0.209909809,0.001339292,0.384092713,0.043603533,0.05097096,0.174526087,0.687924129,0.416690634,0.147847795,0.216930193,0.085945256
1,-0.132297275,-5.515019965,-0.166707272,0.009932442,0.012019705,0.046629261,-0.010021912,0.019733121,0.013118441,0.96165567,-0.227913574
0,0.016053578,0.518580023,0.281201734,0.018363226,0.013500682,1.230778672,-0.26787389,0.613038693,0.039136781,2.006517417,1.195359188
0,-0.240027668,0.003719318,-0.596029527,-0.019265784,-0.02597248,-0.155435668,0.492172356,-0.168890597,-0.102765107,0.183698521,0.122349973
1,-0.076987221,0.13320406,-0.376606871,0.010058609,0.011939812,-0.004364683,-0.010021912,0.170300217,0.012719683,0.606771149,0.222339438
0,0.359067918,-0.001594111,-0.370018434,5.62E-05,0.006993218,-0.057168234,-0.14697097,-0.015747994,-0.020447628,-0.147095911,10.06828813
1,-0.052177477,-0.06151833,0.03898405,0.010757887,0.015902909,0.402988992,0.37750486,0.373246073,0.017095306,0.031583003,-1.248225905
0,-0.003741705,0.002186657,0.01776805,0.009874728,0.011409929,0.048440953,-0.010021912,-3.437536947,0.012527375,-0.247055572,-0.229517562
0,-0.003130899,-0.115945128,-0.00612501,0.009229539,0.010896925,0.0231198,-0.010021912,0.193750606,0.012550536,-0.593453048,-0.623191368
0,-0.044781018,2.470912646,0.295934002,0.030715112,0.032814135,-0.271895334,-1.010070105,1.384502934,0.076458172,0.406609281,-0.62366532
0,-0.185596647,-2.448785709,-0.356385515,0.007722259,0.013161779,-0.752714177,-0.010021912,-0.207144717,0.00085018,-1.483587819,-0.991701694
0,-0.086785242,0.201495486,-0.214933208,-0.016253601,-0.019502109,0.873948855,-1.668537399,-0.122472218,-0.080357883,1.386129412,1.532579044
1,0.004222907,0.029840916,0.05735161,0.013766116,0.01440272,2.679086429,0.376870949,1.249528688,0.026270011,-0.777137148,-1.485578213
1,-0.000825428,-0.001174007,0.024247318,0.010560422,0.012618156,-0.004364683,-0.010021912,-0.020248096,0.01493887,-1.549708295,-1.981635648
1,-0.000240993,0.025784494,0.034375668,0.011755343,0.012815945,0.144320175,-0.010021912,0.057728485,0.018223552,-0.124779988,-0.089427575
1,0.08443866,0.037033679,0.450509116,0.008809233,0.008445862,-0.64444021,-1.029751407,-0.609985404,0.010351084,0.183196232,-0.195937704
1,0.002173625,0.355822862,0.021859149,0.027974804,0.04564603,2.852369576,3.689804837,1.39566868,0.067842,0.098115255,0.168046352
0,-0.003606908,-0.024429331,0.016445429,0.010427525,0.012522697,0.072264822,0.113860668,-0.030576759,0.014279696,-0.717779975,-0.385474791
0,-0.628946152,-0.007446245,-0.941134456,-0.752063692,-1.545264275,-0.18121028,-0.257688477,-0.7841562,-1.949203947,1.605768303,0.71711591
0,-0.005075116,-0.004289628,0.008771123,0.010121848,0.012498813,-0.408354193,-0.401921582,-0.119860981,0.013469339,-1.04610679,-0.979703843
1,-0.014177985,0.016004258,-0.033357044,0.004617692,0.008231153,-0.974308759,-0.010021912,-0.47824813,-0.004437509,0.452244127,6.531907292
0,0.056417884,-0.013650884,0.01438282,0.01491967,0.019374284,0.056880301,-0.265346938,0.985620345,0.029269106,-1.656196175,-0.46640668
1,-0.042984839,0.023373448,-0.279487846,0.005411594,0.006387784,0.256520986,0.276721595,0.0247597,-0.001178983,1.037906158,0.629642812
0,0.000258965,0.012357751,0.127217246,0.014218262,0.014108567,2.45239375,0.916092646,0.738354226,0.028732635,1.06573172,0.149463573
0,-0.86446148,0.004524534,-1.133961536,2.152612463,2.854189974,-0.102980386,-0.258933032,0.014012441,6.128123781,-0.072388242,-0.136477911
1,-0.004183514,-0.064391893,0.013164129,0.010501049,0.012574757,-0.004364683,-0.010021912,-0.006778288,0.014599002,0.188656332,0.273115274
0,-0.008593568,-0.132114223,-0.028448371,0.009836636,0.012455558,-0.215122303,0.239880455,-0.119103888,0.01195045,-0.851142539,-0.420041799
0,-0.125502753,-0.003029661,-0.012432155,-0.014707417,-0.036363647,-0.555312898,-0.010021912,1.594855915,-0.082742868,-0.008952846,-0.017197849
0,-3.780899581,0.013890225,-1.544420158,-0.101023638,-0.071646857,0.285681713,-0.258933032,0.133477736,-0.351457617,2.024304494,0.962600614
1,-0.023278066,0.02903899,-0.061773537,-0.003449539,0.002823291,-0.465768343,-0.909251536,-0.264715466,-0.030142062,-0.160409296,0.337375385
0,0.048862405,-0.069396679,0.017255287,0.010326665,0.012378187,0.108201754,1.44539821,0.376081783,0.013946407,-0.035728254,0.116753697
0,0.060916694,0.088035907,0.036461637,0.010883998,0.013007556,0.05219978,-0.010021912,1.405690338,0.015940709,0.027784202,0.505105441
0,-0.232852415,-0.011615724,-0.957751271,-0.133748154,-0.081436552,-0.798663154,-1.127118153,-1.190872058,-0.450467235,-0.276883744,-0.082564142
1,-0.086973033,0.044092,0.753136363,-0.024256679,-0.024119044,-4.419545713,-3.4660147,-3.842410707,-0.068875049,2.39054789,1.37903646
1,-0.002814012,0.009718248,0.020015095,0.010230346,0.012404958,0.397852821,0.871857277,0.153784737,0.013849346,1.13369368,0.310043086
1,0.00144211,0.034059849,0.02858871,0.010790836,0.012884549,0.340270829,0.261322485,0.187390914,0.015698886,1.533124842,2.697014024
0,0.124729704,-0.031777307,0.439985502,0.234521277,0.455620396,0.833051907,-1.239962909,0.5735716,0.797061564,-0.630199148,-0.369520356
0,-0.003908387,0.029784025,0.010141733,0.010334999,0.012425306,-0.085863628,-0.147635829,0.006164901,0.013892283,-0.328953102,0.004700984
0,-0.028098829,-0.482401166,-0.295359567,-0.000416652,0.008660741,-1.338329248,-0.010021912,-0.65247117,-0.01898168,-2.775192413,-1.554890018
0,0.008470428,0.893376076,0.537367064,0.014852826,0.019601994,0.042888832,-0.010021912,-1.135071411,0.033076746,0.33147743,-0.358920558
1,0.059081101,0.011802932,0.253948951,0.015481209,0.014580725,-0.341157551,-1.116081034,-0.363330472,0.036073872,0.750605365,0.51468494
0,0.033953769,0.005471773,0.430701132,0.010984908,0.014684185,-1.683812223,-0.385154284,-0.6383805,0.02100359,0.570713162,0.475828602
0,-0.020579539,0.093821787,-0.021875425,0.003112973,0.007740072,-0.305631458,-0.894722237,-0.915999615,-0.015169943,0.378700406,0.406638173
0,-0.021915501,0.002719785,-0.190439139,0.001628382,0.003571629,-2.428747127,-4.731746797,-1.030213608,-0.01768488,-3.089440254,-1.514006983
0,-0.104497088,-0.014873776,0.197381295,0.127128599,0.124761393,-3.07164363,-0.010021912,-0.395836676,0.31210509,-1.095486175,-0.755116748
0,-0.061333136,-0.001174688,-0.231737497,0.003609216,0.008541349,-0.34672208,-0.62314054,-0.178538333,-0.011374907,-1.199341412,-0.61772244
0,-0.012667765,-0.009165975,0.006751263,0.006852228,0.009771919,-0.480130618,-0.407118789,-0.228667211,0.000612179,-0.19079506,-0.201369369
0,-0.049661265,-0.00201443,-0.039351235,-0.058080786,-0.068677073,-2.834349154,-3.622578865,-4.633288582,-0.1364111,0.282877338,0.077128649
0,-0.229121374,-0.779371473,-0.389985522,0.008624471,0.011958987,-0.230393717,-0.252784431,-0.106551815,0.00790524,-3.733694687,-2.549960895
1,0.128987141,0.037972655,0.471860824,0.012048444,0.013051663,0.022572859,0.124232536,0.007226359,0.021367253,0.260136916,0.180090534
1,0.658413829,-0.000255128,0.893878046,0.66620338,1.340822073,0.202038311,0.241509904,0.851651296,1.830354544,-0.17098844,-0.19090029
0,-0.053213063,-0.293281531,0.168010669,0.014657344,0.015259892,0.382908207,0.249602199,0.153857502,0.031644558,-2.092684615,-2.329429864
0,-0.968956796,0.010019081,-0.501006139,-0.524645887,-0.181947914,-1.579110976,-4.883383637,-0.427198318,-1.293067967,0.620874398,-0.037039926
0,0.001147912,-0.011007245,0.027068306,0.010718097,0.012466525,-0.162879905,-0.010021912,-0.112450551,0.015629793,0.23452948,0.277709865
0,-0.001309962,0.013216542,0.023250841,0.011399709,0.013344001,0.071637512,0.239723505,0.091099577,0.017984526,0.423980201,0.37915225
1,0.128266662,5.620279798,0.207250883,0.010636473,0.013010322,-0.10666057,-0.26655224,-0.108567076,0.014832592,0.080303896,0.247755193
1,-0.073509054,0.011940827,-0.276609261,0.008464036,0.010135808,0.020996478,-0.010021912,0.02027141,0.006813904,2.069649201,0.934315871
0,2.151392313,0.007357962,1.684135962,0.159122239,0.205599857,2.607199732,6.548668204,0.579979043,0.571907107,-0.080485278,0.113247187
0,0.001733382,-0.001517848,0.034476225,0.011533791,0.013599832,0.653923583,0.369222852,0.231178223,0.018488734,0.20616424,0.725450417
0,-0.234760451,0.000157704,-0.97707172,-0.133768588,-0.081451673,-0.718658655,-1.127118153,-1.148999563,-0.450398143,-0.336719249,-0.301331526
1,0.193517908,0.064063489,0.417639373,0.013261466,0.013340326,1.271143124,-0.007938174,0.364289729,0.024779917,2.167553148,1.204489752
0,-0.003414573,-0.006972251,0.015732506,0.010611439,0.012476099,0.512763719,-0.268304454,0.139600282,0.014408663,1.505271943,-1.079313816
1,0.001440806,0.00700914,0.024635051,0.010054962,0.012649737,0.421886431,0.378290867,0.190311467,0.01410086,-1.001835622,-1.313423071
0,0.556030226,-0.064027169,-0.195159061,0.011339935,0.017098212,-0.427903907,-0.499169601,-0.208143967,0.02539032,-0.376942567,-0.119374707
0,0.005945551,0.488529802,-0.000839768,0.010247942,0.012902789,-1.452099921,-0.765063294,1.951134758,0.013323748,-0.003290159,1.912742209
1,-0.174809808,-0.012005294,-0.166561263,0.022944307,0.026278301,-0.527064648,0.177309673,0.497510733,0.062299288,-0.455015636,-0.260766503
0,-0.046640898,-0.01054616,-0.032229069,0.005923291,0.01098181,-0.02844207,-0.010021912,-0.006586458,-0.002628267,-0.331523325,-0.180862988
0,-1.052414046,-0.082951058,-0.701312086,-0.259750741,-0.302595266,-1.116655537,-1.011571664,-3.341844725,-0.794714077,0.140472055,-0.042757119
