Id,PC1,PC2,PC3,PC4,PC5,PC6,Choice
4706,-0.191613276,0.05123437,-0.030345493,0.105110715,0.042692381,0.305994925,1
4707,1.11202666,-0.356517433,-0.315248063,0.360102932,0.917905708,-0.152046296,1
4708,2.497228563,0.723512445,-0.543159241,1.239683152,-0.934965725,0.265645307,0
4709,-0.703718201,-2.419021132,0.568290662,0.925562999,0.396281327,0.58870227,1
4710,-2.244964253,0.269025549,0.066348908,0.0417073,-0.893932015,-0.11238536,0
4711,-1.296333849,2.305795223,-2.462728168,1.188223708,0.400238687,0.104356237,0
4712,3.52749852,0.19102554,-0.561042762,0.976989303,-0.610840223,0.831326422,1
4713,0.359875004,-0.107098083,-1.102636119,-1.316294324,-0.847233634,-0.237737316,1
4714,-0.985708439,0.024768574,0.676646112,0.201162813,0.335179512,-0.364386399,0
4715,-3.623302728,1.601037942,-2.278801159,0.525557553,0.814661457,0.995851634,0
4716,2.089015293,0.41687668,-1.305281018,0.414804657,-1.064095771,0.558944811,0
4717,-1.189365762,0.984614029,0.657786669,-1.06032144,1.111914972,0.150304304,0
4718,-4.915067966,-1.161223874,0.278478614,1.149785459,1.560771783,0.307936228,0
4719,-5.73293589,1.422927944,1.278448366,0.440046326,-1.304325588,0.266214284,0
4720,2.070086151,1.773021215,0.534423933,0.321187629,-0.217967784,-0.687661232,1
4721,2.028868583,-1.345390929,-0.209340136,0.314166506,-0.263643278,-0.262654381,1
4722,1.815159115,-1.399064864,-1.913440689,-0.048956338,-0.169353256,-0.278582607,0
4723,2.398073536,-1.708172802,-2.965726635,0.757144374,0.429700108,-0.715822824,1
4724,-0.56143686,1.070913535,-0.523239609,1.406099046,-0.773706563,0.426335081,0
4725,0.645103226,2.010865891,0.442734634,2.400362779,0.114049418,-0.963139226,1
4726,-0.626769721,-0.423605068,0.490378014,-0.064808431,0.077336123,-0.215874381,0
4727,1.433755731,-1.112030152,-2.064353707,-1.593138353,-0.168049193,0.004271473,1
4728,5.448968787,1.957351991,0.298232462,-0.405171356,-0.912036186,-0.771687209,1
4729,-4.127098171,1.31659926,0.883900381,-0.718865988,-0.732570293,-0.197263508,0
4730,1.193412704,-1.867982057,-0.02549589,-0.358108937,-0.07083989,-0.298337545,0
4731,-1.750171254,0.15519443,1.025259125,1.078319671,0.848749048,-0.528084175,1
4732,-2.21509501,1.519436465,1.409175162,0.514798632,0.45331669,-0.339704684,0
4733,-3.123899863,-2.932303414,0.213780841,1.690721503,0.047707323,0.298333493,0
4734,3.497428137,0.339210173,-0.638149202,0.136715724,0.145409079,0.292305488,1
4735,-4.413345825,1.516565369,1.263761069,-0.214424353,-1.064755922,0.029046499,0
4736,0.895974164,0.44881308,-1.847996737,0.973361194,-0.641079099,0.162684682,1
4737,0.915664791,-0.742604108,1.178440654,-0.644245067,0.473527317,-0.364663841,1
4738,-3.60957753,0.524108368,-0.2135772,-0.566375487,0.940263908,-0.197001914,0
4739,0.783397512,0.366392815,1.266257098,0.185221819,-0.11711467,-0.176491498,0
4740,-2.567165577,1.044461062,-1.033423141,0.211782998,0.592116305,-0.475216833,0
4741,-0.597363553,-0.482536412,-0.334722935,0.097296772,-0.167187423,-0.200378296,1
4742,-2.865039863,-3.028528773,0.506231475,0.77062536,-0.169418892,-0.022352345,0
4743,1.667363357,-0.953069016,1.267926687,0.900656165,0.518335195,-0.3267584,1
4744,-3.163484765,-0.326022803,1.007961731,-0.319647904,-0.895407344,0.003326924,0
4745,-1.981898849,0.74506064,-1.902772803,0.944326319,-0.180974232,-0.680085127,0
4746,-2.072067112,1.589925724,-0.36688662,-0.704427116,0.454875165,-0.097393559,0
4747,1.83712859,0.736141593,1.333259246,0.838858598,-0.689239468,0.316804527,1
4748,-5.040791724,2.136657718,1.806671496,-0.402826267,-0.337373825,0.186764799,0
4749,2.023613379,2.870049928,-0.972667067,-1.349272663,-0.039128159,-0.614140843,0
4750,0.55031888,0.059802507,0.939490715,0.431896309,0.164715038,0.363490636,1
4751,-0.016818708,-1.069827917,0.167666395,-0.08311803,0.47759338,-0.210381661,0
4752,1.104774799,-0.396941005,0.21846445,0.010000585,0.286829242,-0.249512604,1
4753,-2.599515908,1.204088403,-0.519180768,-0.885259652,-0.324573991,0.007211615,0
4754,-0.598902606,-0.177155637,0.319773642,-1.035018841,0.199808584,0.197038856,1
4755,-5.74716704,2.263403047,-0.88868368,-1.432291274,0.070790585,0.368832044,0
4756,-2.202989732,0.45360389,-1.234619526,-0.789296146,-0.055919719,-0.06030732,1
4757,3.760590595,3.075485907,-0.446036358,-0.262599358,-0.973306172,-0.388904943,1
4758,-0.92460285,0.940988962,-0.587506727,-0.197573846,0.247705129,0.518921731,1
4759,-1.607817586,-0.007697831,-0.24513181,0.313418346,0.173012749,-0.602242226,0
4760,-1.397736459,0.677783713,-0.698459433,1.543448505,-0.156207679,-0.707231156,0
4761,3.0649467,0.793209269,1.614947985,0.756539587,0.023260593,0.77010976,1
4762,-0.396141997,0.218586785,2.262046048,0.42678852,0.752444937,0.747902754,0
4763,-1.770153603,-2.106266687,1.431180925,1.923483249,0.882059298,0.519982698,1
4764,-0.312428968,-1.223749219,-0.163311959,-2.232099383,0.686918197,-0.631654805,0
4765,-2.064175745,1.855301316,-1.62763952,-1.125988939,0.490423792,1.135449731,0
4766,2.847152799,4.002979577,-0.586461381,0.587086437,0.083801382,-0.648996426,1
4767,4.028365439,-0.22478345,0.15240794,1.111684317,0.530901309,0.256302994,1
4768,3.116370732,-1.419370997,-0.882133928,0.649240741,0.32780188,0.530301462,1
4769,5.267122106,1.132662771,0.078685105,-1.483641771,0.133407745,-0.780990284,1
4770,-0.493513965,-1.313477516,-0.287268888,0.27369812,-0.436648914,-0.79513784,1
4771,-0.835045319,-1.42183282,0.115512685,0.518596987,0.091073984,-0.044646528,0
4772,1.048296663,-0.32007019,0.388725026,0.558615919,-0.136456114,-0.178785552,1
4773,1.057988472,3.354902778,-0.512238683,-0.996012674,-0.415360169,-0.966590265,1
4774,-3.615109538,-1.4226981,-0.088731412,-0.977918623,0.616502478,-0.579779418,0
4775,1.544647051,-1.703671131,-0.306191583,0.053881227,-0.225297398,0.417347277,0
4776,1.022304622,-0.670250881,-0.470195646,-0.385968003,-0.783074753,0.054498498,0
4777,-1.158547376,2.449525886,0.183748036,0.694023569,-1.440884694,0.332281683,1
4778,-2.420711776,1.579584728,-1.607412659,0.223236674,0.300863705,-0.719674944,0
4779,4.024119798,0.268653729,1.20698385,-0.81098894,0.451570668,0.808009877,1
4780,-1.648420927,1.445500575,-0.219131098,0.217066674,0.436536271,0.243242055,0
4781,-1.214309734,-0.859790558,0.82904409,-1.412864576,0.582522341,-0.066125696,0
4782,4.102769575,-1.059570516,-0.008849961,0.131195264,-0.459819648,-0.319393035,0
4783,1.074444566,0.157635051,1.966292371,0.661135002,0.161132864,-0.17579525,1
4784,-0.572101431,-0.142424335,0.966022081,-1.049398982,-0.032080575,-0.309221793,0
4785,1.062474882,-0.052156874,-0.888439697,-0.243867966,-1.03912581,-0.521559282,1
4786,0.772237315,1.975363955,2.396040332,1.547413762,1.677492062,-0.620361213,1
4787,0.558837569,2.081450973,-0.234163261,-0.704931776,-0.171967624,-0.90077976,0
4788,1.80541202,-0.331147602,-2.215580373,0.96209643,0.480070885,-0.357786897,1
4789,0.219873998,0.012280452,-1.19966058,0.072057598,0.782937209,-0.214152013,1
4790,3.308282259,-1.94684144,-0.686261909,0.04441592,0.022086435,-0.118413228,1
4791,0.486215018,0.592749823,0.029197294,0.79920333,-0.050216988,-0.082186131,0
4792,1.9350227,0.544096835,2.414857671,-1.195722929,0.069738536,0.738594193,1
4793,1.088828806,1.50167345,-1.58449174,0.120903711,2.139276852,0.65234166,1
4794,3.294574259,0.835472154,-0.241176047,-0.273562281,0.168155057,0.012440655,1
4795,0.663846414,0.580304635,-1.458140318,0.982530975,0.354777725,0.238282912,1
4796,4.266091802,2.07623123,0.293095744,-0.698728005,-0.294810625,-0.585320016,1
4797,-5.691434414,1.022072487,-0.024103342,-0.58428874,-1.065385328,0.033709461,0
4798,-2.252062478,-1.077400631,-1.005407754,-0.913652109,0.978959318,-0.833540171,0
4799,-1.312593029,-1.081374324,-0.655265045,-0.395275043,0.662190586,-0.522402708,1
4800,2.378937911,-0.273622748,-0.92858966,0.474479014,0.079090083,0.297924023,1
4801,0.903535954,0.392032044,1.265674556,1.117757288,-0.384930889,0.862366903,1
4802,1.550434284,3.831253002,-0.246570152,-1.758090673,-0.226978121,-0.502134027,1
4803,5.270699953,2.641006894,-0.040739462,0.156600131,0.314420533,-0.348274552,1
4804,0.333893795,0.929323988,-1.708561833,0.663926029,0.432476623,-0.338432323,1
4805,-0.630225801,1.188439063,-3.463782566,0.653638173,0.499558304,0.857639882,0
4806,2.817821362,-1.74292506,-0.99426797,0.028532625,0.309943844,-0.206212366,0
4807,-0.816744389,0.376963337,2.690545102,0.854141967,-0.304584216,-0.354101748,0
4808,0.400833696,-0.733649201,0.365879542,-0.084675239,0.072825658,0.196486292,1
4809,0.669464584,0.664548747,-2.410483719,0.493816511,1.413956618,0.350939898,0
4810,0.887968091,-0.704481285,0.815254219,0.638281558,0.567655068,0.299058913,1
4811,1.414191152,0.140088591,-0.720473871,0.595183011,-0.095923343,-0.057954774,0
4812,-0.665712355,0.508830969,-0.884499047,-0.485259771,-0.398469601,-0.247183846,0
4813,1.572801278,-1.654841472,-1.09276552,-0.244247736,0.2085841,0.24690769,1
4814,-0.673215478,2.059516107,-0.528456516,2.000189171,-0.955861075,0.437057978,0
4815,-1.252566794,-0.032424946,1.722310123,-0.313035126,-0.287903913,0.166890634,1
4816,0.403262163,0.890082218,0.105249865,1.009489106,-1.210772975,0.168379698,1
4817,-1.122837925,0.668505541,-2.218671386,-1.217077476,-0.010965435,0.492182495,0
4818,0.608404566,-1.355348545,1.646137994,0.206040204,0.162265409,0.184347734,1
4819,-0.350476419,0.752820148,-2.155067045,0.381696991,0.100005395,0.670488168,0
4820,3.781239381,-2.559368328,0.428691608,-0.150149797,-0.009787557,-0.121572495,1
4821,1.251030128,-1.438396419,1.027834752,-0.368943995,-0.399084435,0.047052972,1
4822,2.745508612,1.155718301,-0.113372652,1.536757626,-0.667293806,0.347652903,1
4823,1.367418505,0.038390681,-0.501480434,1.058237057,-1.014412014,-0.008303803,0
4824,-2.429851259,0.135144783,0.562235921,-0.410292524,0.158006571,-0.56457496,1
4825,-0.240981166,0.092565624,0.151028622,1.194670551,-0.949696198,-0.286261439,0
4826,2.071950403,0.592787918,-0.370041169,-0.483592334,-0.225633947,-0.112884353,1
4827,0.444873936,0.385897814,0.688774038,0.623878203,-0.347291442,-0.207411959,1
4828,0.615891779,0.472613741,-1.892316413,0.298930223,-0.106390781,0.019168174,1
4829,-3.369808303,0.782317428,-0.304000242,-1.498602908,-0.470754708,-0.437930409,0
4830,1.310375653,-0.228563753,-0.748052655,-1.068822965,-0.719165552,0.639576693,1
4831,-3.488107073,-0.344036901,-0.02953315,0.43018601,-0.654040982,-0.721056263,0
4832,-3.955641307,-1.329683479,1.472422329,0.683675412,0.004401076,-0.385893362,0
4833,-0.144607967,0.319146823,0.476543722,-0.355683929,0.2479962,0.494614708,0
4834,-1.82817773,-1.616214136,1.366655287,1.142388508,0.21322885,0.397962911,0
4835,2.139267369,-1.53869543,-1.130776774,-0.576525508,0.988641192,-0.156436534,1
4836,3.249272019,-0.096297607,-0.93950137,2.378966605,0.473074846,-0.593102362,1
4837,2.502691152,-1.226175874,0.906869171,0.320558462,-0.136099274,-0.195611325,1
4838,-2.574257286,2.9771692,-1.933841687,1.088269198,0.202616894,-0.093857479,0
4839,-2.762930806,0.226596264,0.028811885,-0.102443327,0.385827138,-0.512355197,0
4840,-1.645935494,0.464318458,-1.663837113,-0.05905949,0.002119337,0.25535672,0
4841,2.273909093,-0.22319336,0.944728726,1.167610683,1.22826877,-0.889290269,1
4842,4.947660988,1.272014281,-0.529936176,-0.67403792,0.106632139,-0.16699188,1
4843,-5.168634256,-0.882139977,-1.08538967,1.921443393,0.037022443,0.150244064,0
4844,-2.855782004,2.009461683,0.49281301,-0.54483074,0.37902547,0.045105731,1
4845,-0.037361325,1.416609105,0.584900693,1.646068607,-0.326120024,0.352606374,0
4846,-1.945804703,-2.734676968,-0.832750116,-0.06799512,-0.309058206,0.364140866,0
4847,3.624605997,-1.701790136,-2.290260937,0.099572319,-0.122468621,-0.194261583,1
4848,4.149566497,-0.568148472,-0.984383932,-0.957429532,-0.339261988,0.282139843,1
4849,-2.897676498,-0.20116168,-0.387723771,-1.210965181,0.83747186,-0.140179327,0
4850,1.129166946,-0.841899899,-0.921534966,-1.406908194,1.760411041,-0.224711208,0
4851,4.094299765,-0.143464254,-0.579454807,-0.708767383,0.206729969,0.223406465,1
4852,-0.653947301,-0.297622365,-1.325051158,-0.133509683,-0.074164839,-0.390100168,0
4853,-0.475933021,2.646745453,0.117768843,1.419412149,1.093554475,0.079255773,0
4854,3.780066029,0.270463815,0.033851862,0.678060822,0.089900267,-0.2667908,1
4855,-0.529809106,0.23919268,-0.818775431,-0.257222516,-0.263145354,0.413736886,0
4856,0.003701707,-0.575568316,0.545257067,0.184464054,0.200374787,0.317859969,0
4857,3.296444172,-0.059727384,0.351016595,2.498572481,-0.54972814,0.741088139,1
4858,1.553459637,2.95664233,0.284105353,-0.900085431,0.082260664,-0.349497003,1
4859,1.850985627,-1.331093346,-1.611729847,-1.126353943,0.278205163,0.530332418,1
4860,2.826340883,-0.29500553,-1.357556422,-1.101543903,-1.614195115,0.260959006,1
4861,-0.072400596,1.690360022,1.538626304,1.173542802,1.224469984,-0.85486153,0
4862,0.812849525,-1.816650317,0.580667434,-0.965564485,0.151373969,1.130958044,0
4863,-1.014447098,0.085166789,-1.758213914,0.184457703,0.340630341,-0.344898801,0
4864,3.329128075,-1.813291277,-2.102733149,0.719796721,0.428177425,-1.138061887,1
4865,3.557779064,-1.498427346,-0.022796145,0.07034828,0.293464487,0.285622341,1
4866,2.453662739,-0.683019259,2.220092723,-0.137585585,-0.928150782,0.023092573,1
4867,1.566828389,-0.704654729,-0.54740383,0.379497459,-0.186898998,-0.016796587,1
4868,1.01828222,0.329366627,1.473563818,-0.410377513,-0.236071855,-0.381390765,1
4869,1.452139598,0.548241711,-1.150300746,2.618529986,-0.732832385,-0.594692628,1
4870,-1.918962814,2.264446842,-1.326273971,1.277996075,-0.154238955,0.117591746,0
4871,0.543101022,0.86284902,-0.456177293,2.019326066,-1.761645074,-0.396644102,0
4872,-0.896729084,-0.989680822,0.45137499,0.647184197,0.368718738,-0.091566979,1
4873,-0.595036612,0.667445872,-0.542346641,1.449607388,-0.732843497,-0.083886472,0
4874,-3.110617377,2.168062628,-0.487623267,1.376683321,0.527411988,-0.423593863,0
4875,-3.617561274,-0.223666967,1.042791668,-0.043660024,-0.293945342,-0.648135501,0
4876,1.535153958,0.354395264,-0.43688477,0.625299812,-0.202086481,0.425362512,1
4877,2.259077293,-0.320432822,0.182315647,0.544613126,0.106766401,0.80441304,1
4878,2.34364042,0.180310448,-0.160000793,0.908515227,-0.549508409,0.821887976,1
4879,-0.659672458,-0.885071011,4.128033345,-1.477169595,-0.732941425,-0.467665395,1
4880,-0.263775049,-1.218028782,0.158225601,-0.20233929,0.045298152,0.022847067,1
4881,-3.841357121,1.427206095,1.314753397,0.448701465,-0.769832995,-0.208104877,0
4882,-1.417054307,-0.818282047,-2.983542289,-0.076418427,-0.442952226,-0.029877327,1
4883,-3.960250044,1.687063582,0.571821194,-0.276491331,-0.385635305,-0.193870428,0
4884,0.523566627,1.074466125,-0.648572625,0.935989966,0.444823272,-0.032277347,0
4885,0.519707076,0.460960705,-1.112935814,0.386883071,-0.2898547,-0.162161121,1
4886,5.289768865,1.707373472,1.479447452,-0.589829196,-0.717955705,-0.680257709,1
4887,-1.876650551,0.371100981,-0.990122459,-0.737308721,0.372858673,-0.065737657,0
4888,-1.438937362,-2.66509091,0.064165921,1.446728371,0.104411638,0.203617238,0
4889,-1.877762712,2.08970806,-0.606088528,0.094258174,-0.933955542,0.391844123,0
4890,1.844927081,1.113781153,1.410661917,2.043854524,0.535384524,0.166895507,1
4891,-0.538277582,0.381899092,0.09692911,0.563610241,-0.209746435,-0.198577466,1
4892,-2.829211915,-0.221719525,0.904864379,-0.490251815,-0.095361242,0.015167787,0
4893,-1.057619936,0.245057454,2.327117373,0.648983773,-1.577587764,0.355155235,0
4894,-5.280543118,-3.590672029,0.17340755,-0.765736531,0.733863843,-0.109180938,0
4895,0.600382283,-0.022276705,-2.837720902,2.525085912,0.17169058,-1.590263794,0
4896,-2.550351378,-0.764348939,-0.74038856,-1.612764098,0.213817293,-0.902043046,0
4897,-0.209193221,-1.192706584,0.605836427,-0.387446062,0.442692981,-0.189372709,0
4898,-1.544182834,-0.787694348,-1.045109937,-0.99430305,0.013552609,0.062158495,1
4899,4.795567099,-0.275996231,1.093433955,-1.661013916,-1.244531133,-1.482584,1
4900,-0.397059083,1.173725575,-0.074616423,0.181104634,-0.679420305,0.368344732,1
4901,-1.405792944,-2.685992049,-0.479025943,-1.664252416,-1.079956652,-0.419603567,0
4902,-5.311763061,-0.697580148,0.680540634,1.258710761,0.348113053,0.332983699,0
4903,-3.672417778,-1.640402737,0.871488999,0.87945356,-0.204699121,-0.420351606,0
4904,-5.478508037,-1.383165905,2.593569089,0.975103116,0.47037475,0.821245187,0
4905,4.033511545,-1.098846416,0.556472354,0.644005775,-0.324643811,-0.25503221,1
4906,-5.733281153,1.322174049,-1.42209001,-0.975567442,-0.030504652,0.562386591,0
4907,-2.055483985,-1.296319996,1.363579742,1.601073707,-0.775079808,0.33549375,1
4908,0.69151361,1.628913484,0.050912652,0.799362304,0.926489622,0.395440732,1
4909,4.156720837,2.481873957,1.130472987,-0.121735272,-0.22473093,-0.213060074,1
4910,-2.052804198,-0.692598754,1.309083816,0.520946145,0.269824938,-0.197282769,1
4911,3.335495868,0.210133895,0.107688806,-0.791009348,0.25767996,0.431599989,1
4912,-1.669745901,-0.1193883,-0.52609124,-1.142309911,0.227774631,-0.377988686,0
4913,-2.211734744,-0.324693601,-1.081634437,-0.006305644,0.183545588,0.179930795,1
4914,-2.984880829,-0.408478816,0.632658484,-0.336820925,0.576131019,-0.591347943,0
4915,-3.276017878,-1.08955114,-0.208667594,-0.168699469,-0.117008099,-1.026259377,0
4916,-1.856550957,0.254348738,0.586902506,-0.051301458,-0.016317842,0.425820278,0
4917,1.608330358,0.602527731,0.664287818,-0.612317009,-0.0348205,0.475879308,1
4918,0.368799895,0.256004684,1.317594362,-0.070442689,-1.25429361,0.245583965,0
4919,2.510880664,-1.322033944,0.295199971,-0.185538994,0.16466047,-0.054345672,1
4920,0.604662089,-0.830681238,-1.725475675,-0.484696713,0.086710603,-0.66920836,1
4921,-3.350812552,3.40859067,-0.975663929,1.304629992,0.535069601,0.033123492,0
4922,1.781251778,-0.70210068,-0.591470438,-0.16346874,0.602657183,-0.352745545,1
4923,-4.400976157,1.097157306,-0.461282776,-0.294427344,0.704393871,-0.096466973,0
4924,2.556429779,0.119927921,0.624002186,0.554337693,0.17916756,-0.001988081,1
4925,-0.239985028,-0.152299169,2.01141572,0.657596796,-0.397091222,0.082596736,0
4926,2.245749384,-1.704483657,-2.074583954,0.107620923,0.434546557,0.071499659,1
4927,-0.056633602,-2.071823334,1.064823343,1.759695788,0.613666839,0.961618822,1
4928,-3.506424529,1.96032325,-0.52697656,1.204830894,0.062545796,-0.920358523,0
4929,1.344426886,0.683738869,0.663962594,0.917965943,0.106248939,0.045597864,1
4930,5.49711253,1.23100018,-2.279581471,-1.504141415,-0.289099706,-0.691640537,1
4931,0.667119538,-0.307065184,-1.502621933,-2.307854894,0.097114268,1.237142765,1
4932,4.132699406,1.861311525,0.52226537,0.056051704,0.412137626,0.611807023,1
4933,0.692992705,0.482994936,0.342501748,0.134039357,-0.215978081,-0.184776895,1
4934,1.006076939,-1.577503366,0.102623909,-1.913625456,0.336451139,0.207214672,0
4935,-0.713945857,2.409449483,-2.262155231,1.014861753,0.425681699,0.974796144,1
4936,-2.878825903,-0.177683667,-0.870269166,0.533539965,-0.178580933,-0.615936351,0
4937,2.789402007,-1.8860031,2.453510747,-0.136653891,-0.612388871,0.002556583,1
4938,-1.98491348,-0.056184933,-3.303250892,-0.595037419,0.950831136,0.23943617,0
4939,-3.708152068,0.36931758,-0.66714827,0.22766243,-0.158558398,-0.297926264,0
4940,0.58370188,-0.36613322,0.812529372,-1.304360068,0.075950641,0.408447744,1
4941,-0.755956602,1.659495395,0.099045934,1.428113673,0.306219282,-0.134980408,1
4942,-3.41903367,-0.49432956,1.35819981,1.449547868,0.143476953,0.325967303,0
4943,3.16896911,1.305541489,-0.340751138,0.422507324,0.326049391,0.166773519,1
4944,-2.524552833,-0.173209042,-1.637999145,-0.104655464,0.721767709,0.341133183,0
4945,2.687789037,-1.027287847,1.367573501,0.090073009,-0.147179737,-0.010081075,1
4946,1.731385472,-0.47152581,-2.39307454,1.345227873,-0.401616248,-0.081623037,0
4947,-0.088647005,1.277136895,-0.712546983,0.768328527,-0.26883654,0.239328022,0
4948,1.241049554,2.29682977,0.028170646,-0.885074347,0.031555303,0.022061008,1
4949,-2.030625532,0.392391053,3.712333974,-0.916814963,-0.065476552,0.688966818,0
4950,-3.158826022,0.479449993,0.169907431,-0.19431558,0.150366794,-0.528106433,0
4951,-0.467762353,0.374741842,-0.325214935,-1.127829439,0.142083864,0.595821281,1
4952,-2.985739386,0.614272047,0.128605639,-0.308175255,0.898963482,-0.416545223,0
4953,-0.992810125,1.531494935,0.317406443,-0.064769764,-0.435401641,0.436518309,0
4954,-3.307304012,1.681793175,1.263332845,1.20902181,-0.995344066,0.302302006,0
4955,2.887484223,-0.356257222,1.51094799,-0.309637187,-0.212214332,0.10369394,1
4956,0.623453952,0.588698348,1.17040479,-0.902438584,1.04725498,0.800328642,1
4957,-3.56108078,0.128426723,0.314236926,-0.390751761,-0.045365411,-0.236831063,0
4958,-0.663941007,0.744899944,-0.007258898,-0.127787143,0.627566608,0.558689786,0
4959,2.957126516,-0.117041584,-1.506725527,1.288940507,-0.496411251,0.603032781,0
4960,3.625488673,1.832766862,0.992302371,-0.874630966,-0.276034793,-0.373386437,1
4961,4.706066855,1.580936995,-1.661458873,-0.581279333,0.033175736,0.485296593,1
4962,1.994457678,2.782162868,0.30361938,-0.906905351,0.244730129,-0.607630302,1
4963,-0.08566877,0.076947423,1.591362151,-0.612059352,-0.048375083,0.480281386,1
4964,-1.387865808,-2.674939386,-1.210538056,-1.158960606,-0.780356593,-0.695446709,0
4965,-2.591124195,-2.122512144,0.444305243,0.633210944,0.377369011,-0.08558515,0
4966,0.527581574,-0.09130076,0.037082524,0.924799699,0.059829035,-0.261178771,0
4967,0.595865385,1.2019119,-0.142565695,3.311853311,-0.501396634,-0.855569963,1
4968,2.46805355,-0.419989549,-0.352811918,0.04885012,0.069360158,0.293057886,1
4969,0.031667795,-0.305640023,0.833149726,-0.17530628,-0.909210689,0.262478876,0
4970,0.759280269,0.129258668,0.272975722,-0.135860095,0.21227415,0.848883716,1
4971,1.019626648,-0.995352165,0.359484743,-0.443091255,0.972181314,0.083859439,1
4972,-4.218014529,-0.178337141,-1.088654694,0.605787933,-0.097931716,-0.705842249,0
4973,4.64090827,2.349533055,-0.370976277,0.034663022,-0.100054174,0.099419459,1
4974,-4.448290056,1.865400585,-2.353800329,-1.040323151,0.228819675,0.520923701,0
4975,1.851774628,-0.496745421,-0.80424409,-0.258685748,0.607956321,0.088472989,1
4976,0.617104449,-0.849766865,-0.001620099,-0.041410154,0.550649456,-0.74353264,1
4977,-1.282225373,2.169266334,-0.081930682,0.288274418,-0.287841997,0.664355493,1
4978,4.984138886,3.350527261,0.245074965,0.098643469,-0.798692233,0.135458282,1
4979,0.645309088,-0.872775822,2.378616511,-0.704245652,-0.016585907,-0.800420407,1
4980,1.699473231,-0.647090015,0.079404477,0.482397442,-0.729862906,0.030626892,1
4981,3.826189318,0.560310142,-0.021095388,-0.518602675,-0.337950465,0.021903767,1
4982,2.656640056,0.978667475,1.061988796,-0.058803455,0.472521118,0.509989557,1
4983,5.327249921,2.165042483,-0.803385802,-0.466236929,0.817209696,-0.364935932,1
4984,-1.423319456,1.64989502,-0.822658534,-0.422724002,-0.127311638,-0.268623264,1
4985,3.296918649,-1.391655589,-0.28917634,1.552198539,-1.415220244,0.328753616,1
4986,-1.323918949,-3.379988754,-0.033665854,1.094849343,-0.000832387,0.618917048,0
4987,-1.81620327,-0.638146186,2.030455844,-0.284424537,-1.155263853,-0.593630843,1
4988,0.719374653,0.851691572,1.23836265,0.589367479,-0.35460766,-0.137205746,1
4989,0.601900136,-1.706621709,-0.099677427,-0.887137501,0.280932858,-0.219997592,1
4990,-2.675714379,1.369267741,-0.845717053,-0.259263939,0.79106467,0.604191991,0
4991,1.566293973,-0.949946778,0.255042082,0.430179501,0.131150536,-0.299277324,1
4992,2.779710545,-1.417093475,-0.662248192,0.300177999,-0.545101307,0.327021052,1
4993,4.909844814,0.413897408,-1.017115287,0.161078682,0.516751592,-0.182240214,1
4994,-2.281175441,0.543953784,-0.228616358,-0.495525173,0.705999336,-0.910736696,0
4995,0.7397755,0.608323145,1.129031378,0.21733777,0.656311324,0.452768449,1
4996,1.760187773,0.075599316,0.092300777,-0.077247833,-0.372757984,0.257331048,1
4997,-3.979630642,2.188880335,0.527118616,-0.31245471,0.42772557,0.359089388,0
4998,3.543050648,-0.894930036,0.248466293,0.62812248,-0.036786402,-0.342831348,1
4999,4.922895541,-0.899669436,-1.594363712,0.18082444,1.469740144,-0.389557535,1
5000,0.336898901,-2.154520445,1.198202984,-0.64764099,-0.28079377,-0.218305138,1
5001,-3.717047702,0.66917431,-0.07668121,-0.561074221,0.354635779,-0.989658129,0
5002,0.224140048,0.689049396,-0.041709401,0.6846091,0.363648471,0.674114649,1
5003,-3.479382237,1.098321244,2.910958984,0.16041179,-0.82628018,0.80185298,0
5004,5.240055974,-1.271386438,2.311443841,0.222856383,-0.148536172,-0.5649197,1
5005,-2.516138768,1.85048451,-0.491936362,0.372200102,1.702685803,-0.47774919,1
5006,0.520593237,-0.950441943,2.002734971,-0.684828135,-0.260502279,0.294264105,1
5007,1.564931759,0.483951712,-1.113401447,1.200811688,0.216757218,-0.060067653,1
5008,5.706794125,-1.063527478,-1.878906237,-1.152823723,0.94895875,-0.166645145,1
5009,-0.385714436,-0.666756852,0.127434494,-1.312123736,-0.306853183,0.44296914,0
5010,2.5584874,3.05963612,0.458287443,0.197949905,-0.281873391,-0.657544985,1
5011,-2.800816659,2.233156198,-0.311079144,0.049854636,0.88697973,-0.118432896,0
5012,-3.215628754,0.53950949,0.063162788,0.586198535,-0.334424386,-0.210360109,0
5013,-2.345762589,-3.541881703,-0.531626395,-0.207758912,-0.055252359,-0.157146991,0
5014,-0.956500876,-0.751199836,0.607918263,-0.820637831,-0.659969695,-0.253461574,1
5015,1.104855187,0.179285827,-1.231027619,1.511745625,0.05416957,-0.528538635,1
5016,1.491947202,-1.144645059,0.431934525,-0.403509899,0.536285496,-0.691974442,1
5017,0.320752344,-0.545583695,-1.72657022,0.195402509,-0.833076073,0.915185485,1
5018,-2.061645952,1.322586368,1.75951324,0.406273508,-0.428893929,-0.2893901,0
5019,-1.396809731,1.910449715,-0.465359492,0.34185144,-0.196596346,-0.681100216,0
5020,-3.128034595,1.062496707,0.253775661,-0.451514032,-0.771571908,0.386222291,0
5021,-5.278831371,-1.125269674,-0.087428332,1.463197019,-0.149162574,0.779816756,0
5022,-3.333216993,1.81876356,0.669327556,-0.103070849,-0.117250075,0.138523733,0
5023,3.037678041,-2.107939308,0.455212736,0.337128978,-0.464312834,0.35516685,1
